ramanshift	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24	t25	t26
1345.743903	16611.33594	17775.90234	13605.32813	15151.64648	19878.76953	22639.12109	25678.07617	22180.58008	30265.77344	17315.58594	15788.16016	15632.6377	19326.82031	19612.0957	18914.14453	13373.48242	18739.14453	18642.95313	13905.29199	10674.92676	9192.04395	18258.80078	19847.81641	24883.20313	20682.7168	15992.23828
1344.799571	16919.38672	17942.72852	13676.6709	15473.61426	19698.57227	22477.31836	25451.13281	22442.93555	29718.23047	17475.82227	15540.28027	15565.75391	19548.75195	19502.69727	18694.41602	13515.25977	19085.5957	18628.6582	13856.79883	10660.08496	9269.96875	18344.48828	19929.68555	25058.98438	20682.33203	16008.6543
1343.855238	16860.6875	17835.85352	13572.13965	15007.45996	19844.5918	22491.57617	25540.45898	22443.11914	29564.74805	17476.57813	15627.83496	15672.24707	19753.64648	19746.00391	18526.08594	13298.47656	19306.45313	18668.46094	13814.52832	10653.87695	9294.38477	18274.57031	20057.23633	24897.14453	20749.00977	16076.51563
1342.910905	16863.46289	17831.33203	13563.62012	14990.99707	19830.32031	22671.74609	25435.18164	22560.57227	29581.05469	17384.86328	15653.52344	15757.62109	19607.69336	19625.72852	18264.20313	13240.98535	19288.00391	18702.25391	13721.34668	10639.43652	9211.55273	18298.55078	19890.0625	24929.24609	20781.74219	15957.35742
1341.966572	17043.89453	17803.35352	13334.15039	15131.69629	19852.5918	22450.33789	25075.94531	22575.2832	29497.44727	17543.94922	15550.91016	15616.49414	19682.61523	19620.54492	18200.33203	13553.72559	19261.60938	18683.1875	13775.25781	10618.24512	9186.97363	18188.58789	20002.24414	25252.33594	20787.45117	15997.39063
1341.022239	16812.1582	17673.44727	13266.63672	15103.42188	19856.81836	22443.17969	25003.95703	22435.6582	29469.79688	17346.22266	15491.97461	15679.07715	19818.41211	19672.78711	18352.55469	13313.49805	19434.61719	18684.81055	13579.98926	10470.25391	9201.75293	17883.4043	19876.14453	24983.97461	20561.67773	16012.72266
1340.077906	16736.67773	17658.44727	13252.32227	15158.78027	20136.625	22478.32227	25079.68555	22841.1543	30030.69727	17243.48438	15462.83594	15708.18945	20237.9375	19776.56055	18228.03906	13439.10449	19374.50195	18921.76563	13719.3457	10645.69629	9198.98145	17862.27734	20037.95508	25222	20739.38477	15935.16602
1339.133573	17132.78906	17976.86328	13274.81836	15324.96289	19937.19531	22463.18945	24976.11719	22848.02734	30145.18164	17263.66016	15598.47363	15780.98926	20109.57813	19847.54492	18076.87891	13426.75684	19289.30859	18911.67578	13599.74707	10611.64551	9307.19727	17643.54492	19815.10742	25399.375	20766.68555	15971.32129
1338.18924	17166.19922	18073.95117	13203.81348	15131.99316	20109.64844	22487.41211	25165.71094	23211.10156	30167.27148	17418.11914	15692.03613	15645.44141	19885.55664	19839.48242	18171.50781	13239.6123	19280.32617	18846.51172	13479.80762	10384.53125	9255.79199	17742.45313	19869.48047	25139.04102	20881.33203	16157.11035
1337.244908	17057.12109	17899.74414	13276.83105	15068.64648	20411.98242	22593.83398	25327.92578	23137.12695	30255.78906	17448.91992	15825.50586	15641.32715	19951.26367	19674.42578	18126.67383	13484.20703	19175.14844	18966.36133	13510.13965	10343.42969	9258.67285	17601.88086	19933.44922	25000.54688	20779.68945	16234.62207
1336.300575	17029.50586	18022.32617	13261.61719	15202.53223	20466.375	22583.90625	25405.32813	23219.64844	30661.88477	17182.24414	15736.3418	15526.7832	20066.60352	19780.24414	18165.69727	13539.02539	19119.87109	18979.86328	13472.64844	10389.76172	9188.13574	17633.43359	20019.37891	25084.88867	20929.95703	16264.4873
1335.356242	17158.75	18156.99414	13341.31836	15103.97656	20523.43945	22436.31055	25513.47266	23419.50781	30854.14648	17170.98438	15783.75195	15491.82422	19985.9082	20123.68359	18020.06445	13660.95508	19147.87891	18896.98633	13428.69824	10535.15137	9156.81152	17664.81836	20022.5293	24897.25977	20772.76172	16363.77246
1334.411909	17192.92578	18213.17188	13385.41504	15170.00879	20589.07227	22355.60547	25512.76758	23510.18555	30811.83203	17184.21289	15826.99414	15656.40137	19872.47461	20099.0625	17895.07813	13779.81836	19177.8418	18843.25	13480.0293	10483.40137	9307.16211	17603.31836	19936.16797	24706.69336	20697.60352	16575.77148
1333.467576	17198.16211	18073.76758	13502.66504	15318.28613	20552.13281	22483.36914	25525.96094	23564.62109	30987.44141	17250.61914	16081.76465	15743.53418	19775.47461	19995.18359	17866.5918	13765.35645	19181.01367	18657.0332	13561.68945	10447.54004	9336.89258	17646.06445	19939.90625	24889.29297	20600.02344	16633.69727
1332.523243	17285.11133	18214.23633	13456.1748	15613.15723	20812.93359	22600.17969	25538.16211	23472.34961	31339.42578	17154.16992	16243.2793	15748.62598	19633.42578	20193.7832	17953.625	13661.49805	19203.05859	18569.29297	13594.76074	10454.24902	9238.62109	17880.25977	20049.61719	25053.38086	20470.98438	16770.81641
1331.57891	17248.11133	18506.04102	13335.53711	15783.79492	21154.42969	22555.34766	25862.7832	23458.40625	31476.95898	17268.3418	16343.77344	15820.88672	19561.38867	20367.71484	18072.27344	13527.90527	19255.99023	18642.62305	13514.69238	10643.44434	9270.67871	17591.87891	20012.49023	25026.0332	20567.10547	16850.66406
1330.634577	17480.24609	18467.80859	13281.27441	15660.77441	21014.75	22418.80469	25950.98242	23704.53516	31636.66406	17292.73633	16564.99609	15973.40234	19427.19922	20542.56641	18073.92188	13615.17188	19261.73242	18578.97461	13525.2998	10639.0166	9266.31543	17648.98047	19941.91406	24883.75586	20613.625	17011.38867
1329.690245	17561.71484	18593.24609	13231.56445	15893.41699	20979.9668	22324.40234	25651.88672	23725.40625	32049.16406	17374.74414	16501.91992	16166.04492	19354.10547	20642.73047	17920.9375	13849.78418	19334.82031	18501.75977	13744.84473	10677.1084	9232.37109	17717.49609	19877.36914	24799.63867	20607.69727	17102.18359
1328.745912	17747.42188	18524.79492	13313.08301	16000.89551	21310.13086	22373.51953	26041.00391	23950.85352	32136.06055	17660.95898	16681.75781	16350.63672	19320.09961	20705.43164	17947.66992	13833.42773	19211.42578	18517.86719	13596.04004	10734.14551	9220.70996	17823.08984	19788.13086	24820.32227	20827.49219	17190.65039
1327.801579	17585.00781	18413.75586	13449.84863	15924.39063	21355.26563	22381.91602	25950.3418	23986.25977	31988.48438	17631.81836	16752.31055	16526.16016	19186.10742	20675.14844	18040.25	13752.09766	19025.14844	18575.875	13449.50781	10882.67773	9388.52246	18007.49023	19804.17383	24994.19531	20787.48047	17446.86719
1326.857246	17685.27734	18548	13427.01563	15866.26465	21293.39258	22491.37891	26058.43945	24343.68945	31769.16016	17545.74609	16780.73047	16373.62598	19338.04688	20677.58203	17921.23633	14026.51953	19113.42969	18246.92578	13770.22656	10772.5166	9625.0957	17978.75781	19377.78711	24851.39258	20613.74609	17886.73828
1325.912913	17844.5918	18300.25	13381.36035	15853.50195	21642.85742	22753.34961	26033.45313	24666.77734	31923.125	17886.48633	17075.4707	16767.64844	19501.46875	20851.00977	18299.25	13903.3623	18869.47461	18033.12305	13885.62793	10949.87012	9595.04688	18003.29102	19543.76172	24851.64453	20636.56445	17848.23242
1324.96858	17535.60352	18713.83789	13419.51953	15632.04395	21653.94922	22752.02539	25870.09961	24942.0625	32079.79883	17657.99023	16759.94727	16627.03516	19555.87695	20901.61523	18259.40234	13896.38477	19229.57422	18441.64258	13718.51758	10798.70313	9754.30078	18325.44922	19775.08008	24983.29688	20878.08398	18254.69531
1324.024247	17946.91602	18678.91797	13641.58008	15514.79883	21846.98633	22581.43945	25461.47461	25267.99219	31385.4668	17911.43945	17060.31445	16846.25391	19630.91406	21450.27344	18511.85938	14089.02051	18869.55078	18300.42383	13781.75684	10772.26074	9589.17285	18243.79102	19633.91602	25179.4375	21004.99219	18398.55469
1323.079914	17665.16016	18562.17773	13531.69238	15963.65723	21657.99023	22525.95703	25948.88281	25293.58594	31763.03906	17505.24805	16896.85352	16579.46484	19503.13477	20946.90625	18580.55469	14361.93555	18646.18945	18528.25586	13811.16797	10830.76465	9777.95215	18423.69336	20092.44531	25021.1543	21374.88672	18439.32031
1322.135582	17669.69727	18720.29883	13543.02344	15823.3623	21851.54297	22627.69531	25727.30859	25627.75586	31757.27734	17628.3418	16988.48438	16946.64258	19413.26563	21297.15039	18683.00977	14266.92871	18799.15234	18443.94727	13824.9209	10919.21582	9641.44238	18945.5625	19733.82227	25167.73047	21171.78906	18524.12891
1321.191249	17784.91016	18995.7207	13640.36523	16086.66699	21810.5957	22765.22461	25739.95898	26204.13672	31805.25391	17677.38086	16863.6582	16970.47266	19458.64063	21287.76172	18960.85352	14227.14648	19183.36719	18648.75781	14031.13184	10763.64063	9781.49707	18885.78711	20114.00586	25342.81445	21608.4668	18786.19727
1320.246916	17731.17578	19220.67188	14065.97168	16043.2373	21662.87891	22614.09961	26058.14453	26058.04297	31955.87305	17898.19141	17368.52734	17159.51563	19612.4375	21395.49414	19008.95313	14256.44434	19126.60156	18467	13922.97559	10768.40234	9598.01563	18608.86523	20251.20313	25601.58008	21521.92578	18751.33984
1319.302583	17652.15039	19497.61914	14048.81934	15991.5332	21604.09375	22736.51563	25918.15625	26008.52344	31794.55273	17850.65234	17262.83008	17039.13086	19416.78711	21109.46484	19544.67773	14277.68457	19181.76172	18547.2207	13913.32031	10897.34668	9649.95605	18738.8457	20454.81445	25329.21289	22056.95508	18731.87695
1318.35825	17795.04688	19783.23633	14040.19727	16267.63574	21872.12695	22899.24805	26210.12305	26104.27344	31720.41016	17667.875	17470.69531	16962.14063	19516.74219	21432.2793	19790.24609	14167.90137	19191.10156	18525.35352	13855.28223	10702.45117	9683.5	18730.82227	20645.52344	25449.52148	22583.05469	18931.34766
1317.413917	17593.54883	20192.16992	13983.71191	16232.04883	21434.22852	22757.7168	26215.39648	26126.93359	31779.53906	17631.86133	17426.72266	17372.78125	19683.65234	21518.99805	19696.93555	14371.81836	19181.48633	18468.38867	14051.72168	10601.67578	9712.60742	18547.73438	21054.70703	25664.00977	22919.37695	19091.26172
1316.469584	17670.51367	20291.29883	14127.07617	16281.50684	21260.34766	22969.70508	26215.70117	25360.86914	31797.40039	17639.89453	17488.86328	17324.37891	19857.06641	21604.37891	19803.40234	14263.39551	19345.52344	18584.21289	13990.51758	10841.37793	9851.41406	18690.26367	21301.48438	25666.90039	23054.55859	19155.27148
1315.525252	17504.78125	20516.58594	14127.07031	16422.68164	21144.37109	22880.07422	26592.375	25037.10938	31336.0957	17747.98047	17552.5332	17299.54883	19776.97852	21611.31445	19832.58203	14184.63184	19504.51758	18528.6875	13996.87109	11051.60547	9778.20996	18811.05664	21536.20508	25612.58789	23109.61914	19075.25
1314.580919	17679.38867	20786.4668	14229.52539	16530.39844	21242.77344	23002.5957	26446.32227	24957.62695	31200.15234	17708.31055	17704.13281	17434.95898	19864.13867	21491.04883	19772.42773	14268.41016	19666.0957	18498.79102	13853.20215	11127.25781	9871.7666	18861.12891	21789.79297	26042.19531	23189.35742	18965.00586
1313.636586	17850.61523	21007.87891	14263.98633	16781.49219	21257.57031	22930.5918	26383.53711	24292.48242	31124.07227	17750.56445	17975.20313	17523.87305	19992.80859	21413.22266	19646.67969	14327.82031	20087.02539	18597.62891	13910.29688	11106.71875	10066.25098	18636.07031	21824.05078	25903.72461	23081.78125	18805.44922
1312.692253	17816.1543	20914.52539	14183.14941	16712.20898	21261.42383	22995.04102	26627.88086	23956.95898	30863.15234	17889.98242	18040.74023	17549.49805	20114.95703	21391.80469	19520.27344	14330.20313	20038.23047	18620.61328	13883.78809	11006.1709	9988.34863	18885.70508	21795.81055	25616.37695	22825.05078	18550.41016
1311.74792	17995.7168	20738.53906	14357.08691	16504.76758	21170.68359	23135.42773	26650.01367	23678.99609	30852.40039	17808.43359	18215.71484	17608.28906	19844.09766	21509.76367	19365.04688	14214.4082	19974.97266	18681.33594	13881.27344	10954.63867	9763.27148	19085.88281	21416.03516	25803.78516	22565.52734	18321.02344
1310.803587	18001.53906	20863.4043	14314.66016	16369.48926	21162.48828	23437.63281	26664.15625	23622.44922	31082.74805	17884.71289	18173.90039	17648.27539	19993.78125	21365.95898	19237.20313	14216.55176	20198.05664	18797.95117	13736.11035	11058.92773	9898.03125	19068.12695	21339.64258	26141.50781	22167.13672	18191.81836
1309.859254	18059.74609	20982.73438	14300.21387	16600.57031	21195.17383	23681.5918	26644.4082	23325.60352	31010.18945	17903.24609	18255.96875	17706.80859	20317.75586	21336.17578	19231.30469	14523.73535	20187.30664	18712.74805	13644.95215	11022.35059	10090.08789	19111.47461	21403.20703	26066.99219	21848.625	18028.25781
1308.914921	18071.72266	20544.80664	14087.26367	16587.92773	21304.24023	23546.56641	26563.42383	23016.54297	30826.92383	17995.59961	18174.39258	17792.88086	20320.60156	21574.38477	19199.36328	14728.06641	20253.4668	18810.88867	13841.29492	10838.94434	9909.47949	19206.60547	21257.96094	25845.76563	21664.22461	17995.62891
1307.970589	17998.0918	20191.56836	14321.17383	16678.64844	21247.08203	23585.08984	26509.80859	22779.64258	30841.1582	18045.05273	18076.01953	17701.72852	20223.12109	21592.94141	19055.80273	14759.1084	20236.8125	18596.48633	13960.97168	10773.4707	9998.80664	19220.13867	21375.5957	26002.76172	21505.67383	18031.5293
1307.026256	18031.88867	19963.27148	14440.40527	16488.86133	21429.72461	23905.96289	26747.33984	22805.69727	30680.5625	17947.93555	18298.51367	17782.76172	20228.20898	21499.13281	19066.13281	14802.7998	20143.41211	18727.35547	14001.0127	11018.29785	10088.26465	19346.89258	21418.33984	26061.78906	21368.34766	17934.22656
1306.081923	18064.80859	20099.86133	14805.49219	16480.42969	21584.22852	23711.73438	26507.75781	22860.58789	30759.92969	17752.08789	18462.66211	18063.23633	19980.77539	21551.10547	19204.70508	14961.28516	19666.04102	18711.45313	14102.07422	11028.16504	9969.59277	19348.36328	21394.26172	26238.58594	21111.15625	17984.875
1305.13759	18048.63867	20261.9375	14783.91504	16657.45117	21606.55664	23896.61133	26480.94336	22812.46094	30752.07617	18011.47656	18591.52344	18167.39844	20122.19531	21743.67773	19102.59766	15007.46094	19626.20703	18573.92383	14058.46191	11079.59863	9949.0293	19188.37305	21287.95117	26062.76758	21042.00977	18129.05078
1304.193257	18089.85742	20060.88477	14730.8916	16370.37793	21684.00781	23719.83398	26465.14453	22693.98438	31002.18359	18035.78711	18802.23633	18165.04688	20438.90039	21469.78125	19045.375	15033.42188	19511.5293	18822.36523	14109.17285	11013.51172	9947.77637	19277.55664	21488.06641	26424.34375	21279.77148	17728.85547
1303.248924	18345.99805	19948.41016	14870.41016	16449.71094	21725.03711	23990.93164	26263.66016	22547.94141	30858.10352	18151.37891	18970.24609	18337.73828	20419.25977	21163.15234	19269.9043	14809.91797	19563.0332	18842.72852	14244.71094	11066.01758	10028.84277	19360.23242	21644.24219	26478.38477	20942.4668	17806.59766
1302.304591	18172.85352	20279.41211	15136.31836	16393.80664	21657.05664	23928.70508	26348.12695	22603.90625	30834.83398	18196.80859	18963.26367	18405.60742	20000.18945	21286.48828	19231.45117	14835.46387	19497.20508	18787.33984	14341.95215	10900.96973	10100.98242	19274.3457	21693.64844	26474.97656	20957.91016	17717.37305
1301.360258	18208.22461	20491.17188	15038.71094	16459.53516	21833.22461	24132.95117	26283.18359	22718.77539	30830.32617	18347.67773	19351.4375	18286.38086	20510.25977	21392.62695	19210.76563	14747.3877	19615.05273	18898.69727	14407.75684	11136.80469	9927.11621	19496.84766	21714.51758	26724.35938	21238.56445	17838.97266
1300.415926	18212.57031	20987.81836	15291.66699	16241.77637	21651.81055	23885.72852	26167.16992	22487.10547	30919.47656	18473.48828	19290.04297	18087.70117	20480.54297	21223.03906	19522.6875	14857.68066	19415.11523	18707.84375	14367.54102	11283.80566	10129.47754	19228.67383	22162.20508	26715.63477	21194.16016	17943.5332
1299.471593	17948.32617	21074.50781	15266.7832	16240.00195	21781.20703	24084.67773	26011.82422	22994.35742	30717.77344	18517.52734	19274.57031	18072.33398	20556.22461	21130.39844	19462.81445	14860.46289	19150.03125	18488.83008	14673.5332	11225.83398	10043.90234	19275.18555	21945.61719	26381.24023	21156.41797	17909.09961
1298.52726	17916.21289	21715.06445	15379.47656	16212.43164	21831.50586	23959.14258	26123.49805	22974.43945	30881.07813	18310.02539	19873.26953	17893.41602	20539.10352	21364.94922	19678.80469	14756.50195	19041.89453	18677.37305	14600.13477	11263.03223	10090.24609	19238.94141	21661.71289	26648.10547	21602.55273	18001.87109
1297.582927	17992.74023	22037.68359	15619.77051	16151.60059	21973.23828	23743.48047	26114.62891	23289.27539	30391.93359	18322.64453	19882.62109	17824.61523	20631.93555	21311.21289	20087.26563	14777.92676	19186.56836	18743.21289	14553.52637	11265.39453	9933.57715	18949.86328	21788.25	26516.67578	21456.03906	17771.75
1296.638594	18070.03711	22062.65234	15397.38086	16303.9209	22348.42969	24192.19922	25832.34375	23073.21875	31007.91992	18427.73438	19933.1543	17745.58398	20593.41016	21270.69141	19863.41992	14888.33008	19159.06836	18344.14453	14230.31543	11368.79688	10080.11035	18926.72656	22027.65234	27117.27344	21386.37695	17775.71875
1295.694261	18003.40625	22349.43555	15562.1875	16079.94922	21801.20508	23974.44922	25994.18555	23422.62109	31232.04102	18279.25977	19991.55469	17708.34961	20587.70703	21084.10938	19971.67188	14795.53125	19292.25781	18702.65625	14380.72363	11402.71777	10263.14941	18704.92773	21847.35547	27066.60352	21682.47656	18186.6543
1294.749928	18083.10352	22350.28711	15501.16504	16385.50977	22047.35938	24255.20117	25976.25781	23535.52734	30542.05859	18372.5625	20062.6875	17877.11719	20927.66992	21215.97461	20318.54883	14868.40332	19395.27148	18857.77148	14315.9248	11651.17969	10271.52734	18897.30078	21863.1875	27396.66602	21486.84766	18136.93945
1293.805595	17927.29492	22622.4707	15596.9541	16388.85156	21898.67578	24328.45117	26305.11523	23536.00195	30804.56055	18428.12891	20094.16211	17628.95117	21063.80273	21324.08008	20392.50977	15004.17773	19531.71875	18729.42578	14412.70508	11587.12012	10106.51172	18686.86133	22039.9082	27731.17383	21641.37109	18105.83594
1292.861263	17866.57031	22376.98633	15438.38965	16441.67188	22186.35352	24182.17969	26312.27148	23547.48633	30982.20313	18185.4668	20200.5332	17903.45703	21048.73438	20917.76758	20433.38867	14942.66992	19511.21484	18855.04492	14515.18262	11505.03711	10197.66699	18668.48047	21915.41406	28070.27539	21513.24219	18277.04883
1291.91693	17960.65625	22013.75391	15520.95801	16372.40137	21952.52344	24056.5918	26362.19922	23546.06641	30841.68359	18227.73828	20104.72656	17921.96875	21129.87305	21058.35547	20422.89844	14962.76367	19462.62109	18631.64648	14611.44434	11628.80469	10062.54395	18799.04883	21866.08984	27989.56641	21614.62305	17882.375
1290.972597	17877.17969	21632.64258	15523.6582	16304.83008	21769.7793	24080.98828	26411.7793	23619.02344	31049.80273	18260.07617	19943.88086	18086.18164	21308.67578	21217.29883	20366.63867	15152.90332	19304.94141	18669.18359	14556.22754	11451.39551	10097.91699	18468.38281	22452.62891	28403.52344	21826.47266	18124.39258
1290.028264	17777.84766	21224.77539	15529.16895	16211.00684	21705.9668	24200.89648	26730.38672	23601.94727	31098.72266	18486.11328	19881.88281	18113.08203	21537.11914	21156.22852	20208.16406	15016.15332	19272.16602	18831.5	14369.29199	11397.80664	10178.49512	18555.31836	22711.70313	28756.96875	21603.7832	18333.32422
1289.083931	17745.55273	20712.11133	15464.33398	16405.4375	21757.94727	24169.06445	26597.38867	23627.89453	31131.56836	18464.75781	19759.02734	18213.3457	21410.94336	21090.33398	20088.45703	15109.06641	19490.57422	18893.62891	14399.51953	11316.85645	10202.25	18518.70703	22879.43359	29328.81445	21557.66406	18394.2207
1288.139598	17863.32422	20394.92188	15382.74023	16179.37598	21920.89063	24101.87109	27101.77734	23558.9668	31192.40625	18317.49805	19579.91992	18174.09961	21464.40234	21204.31445	20234.90625	15325.4873	19627.28516	18675.4043	14316.28027	11190.25098	10329.33984	18367.96484	23281.98242	29269.93359	21662.86719	18249.13281
1287.195265	17794.59766	20096.62891	15298.8125	16216.00391	21880.44336	24282.93945	27374.29883	23643.5918	31187.06055	18171.00586	19464.34766	18206.50195	21552.28906	21104.77148	20432.81055	15219.01953	19612.34766	18917.35547	14242.24707	11014.22461	10511.66309	18415.21289	23744.67578	28964.73047	21437.19922	18074.09961
1286.250933	17690.85547	19884.01172	15228.29688	16348.02637	21795.29297	24245.09375	27062.79883	23708.24805	31001.21289	18290.57813	19413.0918	18148.81836	21549.68164	21171.39453	20350.28711	15163.81055	19865.50781	18831.05859	14250.92285	10883.24707	10546.99219	18456.07617	24237.23047	28805.63867	21262.98438	18312.66602
1285.3066	17623.20508	19768.58398	15240.91602	16396.51953	21830.98047	24318.71094	27291.36328	23482.39648	31104.55469	18352.48242	19195.2168	17914.47852	21575.85352	21296.72656	20373.6543	15238.96973	19802.33203	18482.52344	14141.66504	10778.16895	10543.99805	18532.53516	24398.59375	28961.17773	21485.18164	18260.21484
1284.362267	17600.06055	19697.73047	15434.41699	16485.57617	21654.60352	24524.57227	27628.64648	23418.28906	31312.20508	18159.43164	19064.28711	17823.3418	21361.58398	21164.01758	20463.03711	15258.71484	19975.6875	18671.84961	14071.18457	10840.75391	10421.2832	18382.66602	24512.16797	28927.43359	21408.6582	18102.72266
1283.417934	17510.67773	19445.57617	15454.77637	16422.33203	21736.22852	24556.49023	27773.81055	23526.67188	31237.57031	18114.24609	19053.72266	17887.59961	21231.50781	21139.54883	20294.26367	15289.75879	20254.30664	18634.96875	14088.80469	10807.24219	10466.34961	18276.47461	24658.45313	28964.51953	21247.5	18081
